clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,income_category_min,income_category_max
709897983,Existing Customer,35,F,2,Doctorate,Married,Blue,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575,40000,40000
803148033,Existing Customer,54,M,1,College,Married,Blue,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,80000,80000
779474958,Existing Customer,35,F,3,Unknown,Single,Blue,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,0,40000
712060158,Existing Customer,35,M,0,Doctorate,Single,Blue,18,6,2,3,2598.0,1645,953.0,0.765,2483,59,0.903,0.633,60000,60000
710982858,Existing Customer,33,F,3,Graduate,Single,Blue,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274,40000,40000
712319058,Existing Customer,37,F,1,Uneducated,Married,Blue,29,5,3,0,4671.0,1933,2738.0,0.986,2468,58,0.706,0.414,0,40000
714947883,Existing Customer,59,M,1,Graduate,Married,Blue,36,6,2,2,2300.0,1965,335.0,0.596,1693,27,0.688,0.854,40000,40000
714802458,Existing Customer,48,F,3,High School,Single,Blue,30,5,2,1,2657.0,2115,542.0,0.688,3580,77,0.711,0.796,40000,40000
721485708,Existing Customer,58,M,2,Uneducated,Married,Blue,46,6,1,3,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197,80000,80000
716378658,Existing Customer,55,F,2,Unknown,Married,Blue,36,5,2,3,2629.0,1476,1153.0,0.537,1725,41,0.414,0.561,0,40000
713375658,Existing Customer,37,M,2,Graduate,Divorced,Blue,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,40000,40000
717828108,Existing Customer,57,M,2,Graduate,Married,Blue,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115,80000,80000
718875483,Existing Customer,50,M,1,College,Married,Blue,40,4,2,4,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1,60000,60000
811111083,Existing Customer,56,M,2,High School,Married,Blue,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879,60000,60000
780197133,Existing Customer,40,M,4,Graduate,Single,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,60000,60000
719146008,Attrited Customer,48,M,3,Graduate,Married,Blue,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,80000,80000
717727308,Existing Customer,50,F,1,Uneducated,Married,Blue,36,6,2,2,4204.0,499,3705.0,0.635,4740,67,0.523,0.119,0,40000
718445883,Existing Customer,61,F,1,Uneducated,Married,Blue,36,3,2,4,6859.0,2489,4370.0,0.65,1617,26,1.0,0.363,0,40000
795997908,Existing Customer,36,M,2,High School,Married,Blue,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092,80000,80000
778844433,Existing Customer,49,M,5,Unknown,Single,Blue,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087,80000,80000
715161633,Existing Customer,44,F,4,High School,Single,Blue,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319,40000,40000
773270058,Existing Customer,57,M,5,High School,Married,Blue,50,4,2,3,13427.0,0,13427.0,0.521,1337,27,0.588,0.0,80000,80000
714120258,Existing Customer,37,M,2,Uneducated,Divorced,Blue,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,80000,80000
720693033,Attrited Customer,33,M,1,Unknown,Married,Blue,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,60000,60000
719978583,Existing Customer,46,M,2,High School,Married,Blue,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,60000,60000
717261708,Existing Customer,53,M,1,Unknown,Married,Blue,36,4,2,3,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,80000,80000
803665983,Existing Customer,52,M,0,Unknown,Married,Blue,46,3,2,4,2742.0,2184,558.0,0.592,3829,72,0.532,0.796,60000,60000
815838633,Existing Customer,34,M,1,Unknown,Married,Blue,29,3,2,3,3890.0,2286,1604.0,0.633,1889,51,0.457,0.588,60000,60000
826706208,Existing Customer,55,M,3,Graduate,Single,Blue,51,6,2,3,17198.0,0,17198.0,0.803,4042,62,0.722,0.0,80000,80000
779484408,Existing Customer,37,M,1,Unknown,Married,Blue,19,6,1,2,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066,60000,60000
710416533,Existing Customer,58,F,3,Unknown,Single,Blue,52,4,1,1,1454.0,888,566.0,1.19,3060,56,0.647,0.611,40000,40000
709886583,Existing Customer,37,F,2,High School,Single,Blue,28,5,2,1,7411.0,633,6778.0,0.762,2761,77,0.604,0.085,0,40000
711040758,Existing Customer,32,M,0,Uneducated,Single,Blue,36,4,3,3,7200.0,0,7200.0,0.894,3006,83,0.93,0.0,40000,40000
718929708,Existing Customer,60,F,0,Graduate,Married,Blue,50,4,2,2,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509,0,40000
721150833,Existing Customer,37,M,1,Graduate,Single,Blue,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,80000,80000
714514983,Existing Customer,43,F,5,Graduate,Married,Blue,35,3,6,4,5438.0,2214,3224.0,0.668,5029,75,0.562,0.407,0,40000
779888658,Existing Customer,56,M,1,Uneducated,Married,Blue,40,6,1,1,17450.0,2193,15257.0,0.419,1426,38,0.462,0.126,80000,80000
715883358,Existing Customer,52,M,3,College,Married,Blue,39,3,3,2,18352.0,1509,16843.0,0.898,1454,29,1.071,0.082,80000,80000
772935108,Existing Customer,47,M,1,Unknown,Divorced,Silver,38,3,2,3,34516.0,802,33714.0,0.899,1823,27,0.8,0.023,80000,80000
820075983,Existing Customer,26,M,0,Graduate,Single,Blue,21,4,3,2,1585.0,1535,50.0,0.462,2299,49,0.485,0.968,0,40000
708596283,Existing Customer,35,F,3,Uneducated,Single,Blue,23,3,2,2,2858.0,1251,1607.0,0.576,2844,73,0.622,0.438,0,40000
710325258,Existing Customer,52,M,1,Unknown,Married,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284,65,0.477,0.054,80000,80000
708823908,Existing Customer,41,M,3,Graduate,Single,Blue,28,4,1,3,16443.0,1363,15080.0,0.688,4252,64,0.684,0.083,60000,60000
826401858,Existing Customer,36,F,0,Uneducated,Divorced,Blue,32,3,2,3,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449,0,40000
709554483,Existing Customer,53,F,1,Graduate,Married,Blue,36,5,1,3,4840.0,2517,2323.0,0.445,1637,22,1.0,0.52,0,40000
788621658,Existing Customer,54,M,1,College,Married,Blue,37,6,3,2,1909.0,1753,156.0,0.788,1457,24,0.6,0.918,60000,60000
716713533,Existing Customer,53,M,3,Post-Graduate,Single,Blue,44,5,2,2,19063.0,1236,17827.0,0.542,3393,58,0.871,0.065,80000,80000
712338033,Existing Customer,36,M,2,High School,Married,Blue,26,4,2,4,15982.0,1691,14291.0,0.808,1687,40,0.739,0.106,80000,80000
711639708,Existing Customer,42,M,3,Graduate,Single,Blue,32,6,2,2,1438.3,0,1438.3,0.66,1794,45,0.875,0.0,60000,60000
720216108,Existing Customer,27,F,2,College,Divorced,Blue,14,4,3,3,2549.0,2130,419.0,0.693,2605,61,0.794,0.836,0,40000
718708908,Existing Customer,58,M,4,Graduate,Married,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,60000,60000
802890333,Existing Customer,59,M,1,Uneducated,Married,Blue,53,5,1,3,2182.0,1558,624.0,0.457,1660,34,0.789,0.714,40000,40000
712965183,Existing Customer,63,F,2,Graduate,Married,Blue,52,5,2,3,2689.0,2101,588.0,0.416,1188,35,0.75,0.781,0,40000
796170933,Existing Customer,57,M,2,Uneducated,Single,Blue,51,6,2,4,30622.0,0,30622.0,1.329,3600,66,0.784,0.0,80000,80000
814829583,Existing Customer,42,F,3,Unknown,Single,Blue,37,6,1,3,6453.0,0,6453.0,0.76,4822,74,0.609,0.0,0,40000
798769458,Existing Customer,29,F,1,High School,Single,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,0,40000
719483358,Existing Customer,33,M,1,College,Married,Blue,14,3,2,2,6746.0,1750,4996.0,0.962,2962,54,0.862,0.259,40000,40000
719647383,Existing Customer,35,M,2,Graduate,Married,Blue,36,5,2,2,4408.0,1463,2945.0,0.728,2001,49,0.485,0.332,80000,80000
714909108,Existing Customer,33,F,3,Graduate,Single,Blue,36,5,3,3,4838.0,1338,3500.0,0.707,2641,67,0.595,0.277,0,40000
793678608,Existing Customer,46,M,4,Graduate,Single,Silver,40,5,1,4,34516.0,0,34516.0,0.938,3568,57,0.676,0.0,80000,80000
720854358,Existing Customer,27,M,0,Unknown,Married,Blue,14,4,1,4,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,40000,40000
788896983,Existing Customer,53,M,2,Graduate,Married,Blue,38,6,3,2,7928.0,1228,6700.0,0.632,1537,37,0.682,0.155,60000,60000
717636933,Existing Customer,48,F,5,College,Divorced,Blue,40,3,1,1,4365.0,0,4365.0,0.598,3542,57,1.111,0.0,40000,40000
772658658,Existing Customer,57,M,2,High School,Single,Blue,47,6,3,4,2248.0,0,2248.0,0.735,4439,77,0.54,0.0,60000,60000
772399983,Existing Customer,55,M,2,College,Single,Silver,45,3,1,4,34516.0,1433,33083.0,0.728,1966,31,0.55,0.042,80000,80000
719238183,Existing Customer,55,F,3,Graduate,Married,Blue,35,3,2,3,1872.0,1167,705.0,0.517,2238,45,0.607,0.623,0,40000
713682708,Existing Customer,45,M,2,College,Divorced,Blue,37,5,1,2,10991.0,1328,9663.0,1.027,3692,60,0.714,0.121,40000,40000
717627333,Existing Customer,53,F,2,Post-Graduate,Married,Blue,40,5,1,4,2127.0,1995,132.0,0.374,1363,37,0.37,0.938,40000,40000
779542608,Existing Customer,47,M,4,Uneducated,Single,Blue,32,3,3,2,34010.0,1340,32670.0,0.744,1739,39,0.5,0.039,80000,80000
779100408,Existing Customer,33,F,1,Post-Graduate,Married,Blue,15,6,2,0,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,0,40000
789963033,Attrited Customer,54,F,1,Graduate,Single,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,0,40000
710687508,Existing Customer,65,M,0,High School,Married,Blue,56,6,3,1,2621.0,1858,763.0,0.987,2148,47,1.043,0.709,0,40000
789656358,Existing Customer,49,F,5,Graduate,Married,Blue,35,5,2,1,11115.0,1292,9823.0,0.797,3956,74,0.609,0.116,40000,40000
715720083,Existing Customer,47,M,5,Unknown,Single,Blue,39,6,2,3,13241.0,0,13241.0,1.002,3157,76,0.551,0.0,80000,80000
716584158,Existing Customer,51,M,4,High School,Married,Blue,42,6,1,2,14438.0,2517,11921.0,0.853,2090,47,0.88,0.174,80000,80000
815727183,Existing Customer,36,M,3,High School,Single,Blue,31,6,1,1,5228.0,1443,3785.0,0.934,2683,62,0.938,0.276,80000,80000
717066408,Existing Customer,36,M,2,Graduate,Married,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274,60000,60000
718016808,Existing Customer,62,F,0,Unknown,Married,Blue,55,3,1,0,2064.0,1282,782.0,0.455,1475,27,0.929,0.621,0,40000
710345808,Existing Customer,41,M,4,Uneducated,Divorced,Blue,36,6,2,2,30030.0,2028,28002.0,0.601,1828,38,1.111,0.068,80000,80000
814752558,Existing Customer,50,M,1,Uneducated,Married,Blue,45,5,3,3,2151.0,1163,988.0,0.849,2513,62,0.59,0.541,40000,40000
721284258,Existing Customer,53,M,2,Unknown,Married,Blue,44,4,1,3,7181.0,2517,4664.0,0.545,1636,39,0.56,0.351,80000,80000
797638383,Existing Customer,49,F,4,High School,Married,Blue,43,4,3,2,4852.0,2016,2836.0,0.576,3561,73,0.622,0.415,0,40000
708434733,Existing Customer,56,M,1,Graduate,Married,Blue,50,6,3,3,6735.0,2289,4446.0,0.661,1249,28,0.75,0.34,60000,60000
711802758,Existing Customer,63,M,1,Graduate,Married,Blue,53,4,1,2,6128.0,1895,4233.0,0.583,1700,42,0.355,0.309,40000,40000
819169683,Existing Customer,34,M,2,Unknown,Married,Blue,29,3,2,2,3436.0,1650,1786.0,0.788,1972,37,0.947,0.48,40000,40000
823912308,Existing Customer,38,F,3,Graduate,Married,Blue,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.533,0,40000
720746208,Existing Customer,52,M,1,Graduate,Married,Blue,43,6,1,1,2689.0,2077,612.0,0.378,1356,33,0.435,0.772,80000,80000
709121283,Existing Customer,54,M,3,Uneducated,Married,Blue,36,3,3,2,1556.0,1278,278.0,0.46,1615,35,0.591,0.821,0,40000
714093108,Existing Customer,58,F,2,High School,Single,Blue,36,3,3,3,7372.0,1210,6162.0,0.946,1707,56,0.514,0.164,40000,40000
806752533,Existing Customer,27,F,1,Post-Graduate,Single,Blue,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.553,0.551,0,40000
758521983,Existing Customer,33,M,1,Unknown,Married,Blue,26,3,2,2,9819.0,1200,8619.0,0.602,2198,40,0.538,0.122,80000,80000
779473308,Existing Customer,32,M,0,Uneducated,Single,Blue,14,4,3,3,8186.0,0,8186.0,0.737,2411,67,0.426,0.0,60000,60000
709376508,Existing Customer,58,F,1,College,Married,Blue,49,3,3,2,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334,0,40000
712141683,Existing Customer,48,F,3,High School,Single,Blue,28,4,2,1,2944.0,753,2191.0,0.707,3457,61,0.848,0.256,0,40000
712494108,Existing Customer,38,M,2,Post-Graduate,Single,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872,52,0.486,0.057,60000,60000
721350783,Existing Customer,54,M,2,High School,Married,Blue,38,6,3,4,5660.0,2006,3654.0,0.779,1569,39,0.773,0.354,80000,80000
719152383,Existing Customer,35,F,4,Uneducated,Married,Blue,26,5,1,4,2494.0,1316,1178.0,1.486,2946,57,1.036,0.528,0,40000
780040758,Existing Customer,40,F,4,College,Married,Blue,24,5,3,2,2606.0,1818,788.0,0.703,1999,50,1.174,0.698,40000,40000
719525358,Existing Customer,52,M,0,Graduate,Single,Blue,43,4,3,3,8133.0,1942,6191.0,0.572,3310,76,0.583,0.239,80000,80000
710892408,Existing Customer,57,F,1,High School,Married,Blue,36,6,2,2,3101.0,1257,1844.0,0.416,1681,32,0.524,0.405,0,40000
713295183,Existing Customer,48,M,2,Graduate,Divorced,Blue,29,6,2,3,24446.0,1854,22592.0,0.782,3897,75,0.786,0.076,80000,80000
789871233,Existing Customer,49,M,3,High School,Married,Blue,39,5,3,2,2361.0,1342,1019.0,0.6,4316,78,0.529,0.568,80000,80000
712663533,Existing Customer,40,M,4,High School,Single,Blue,32,6,4,2,2441.0,1656,785.0,0.762,3903,62,0.824,0.678,40000,40000
820906233,Existing Customer,45,M,2,Graduate,Married,Blue,41,5,2,2,8532.0,2165,6367.0,0.707,3242,63,0.75,0.254,40000,40000
821163408,Existing Customer,41,M,3,Unknown,Married,Blue,37,5,3,3,16954.0,1588,15366.0,0.878,3411,60,0.875,0.094,80000,80000
708947208,Existing Customer,36,M,2,Graduate,Single,Blue,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,80000,80000
715261458,Existing Customer,37,F,1,Graduate,Single,Blue,36,6,2,4,6827.0,0,6827.0,0.754,2621,49,0.815,0.0,0,40000
789310833,Existing Customer,44,F,3,College,Divorced,Blue,34,5,2,5,4513.0,1950,2563.0,0.83,3164,62,0.59,0.432,40000,40000
713902983,Existing Customer,42,F,3,High School,Married,Blue,36,4,3,1,1676.0,1372,304.0,0.522,4381,77,0.571,0.819,0,40000
771693933,Existing Customer,62,F,1,Graduate,Married,Blue,50,6,6,4,2802.0,1977,825.0,0.431,1757,33,0.833,0.706,0,40000
827984658,Attrited Customer,49,M,3,Post-Graduate,Married,Blue,45,3,0,4,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,80000,80000
789012633,Existing Customer,30,F,0,Graduate,Single,Blue,17,3,2,1,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,0,40000
807237783,Existing Customer,50,M,3,Uneducated,Single,Blue,45,5,3,5,20437.0,1020,19417.0,0.563,4166,66,0.737,0.05,60000,60000
803408733,Existing Customer,32,M,2,High School,Divorced,Blue,26,6,1,4,2239.0,1338,901.0,0.567,2466,60,0.579,0.598,60000,60000
807165033,Existing Customer,49,M,3,Post-Graduate,Single,Blue,44,3,1,5,15027.0,0,15027.0,0.811,3533,59,0.788,0.0,60000,60000
751227183,Existing Customer,36,M,2,Unknown,Single,Blue,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288,80000,80000
716331408,Attrited Customer,52,F,4,Unknown,Married,Blue,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0,40000
714199983,Existing Customer,48,M,3,Uneducated,Single,Gold,40,5,2,5,34516.0,2317,32199.0,0.699,3927,68,0.7,0.067,60000,60000
774172158,Existing Customer,29,M,1,Unknown,Single,Blue,19,3,1,2,23507.0,1990,21517.0,0.631,2650,65,0.912,0.085,60000,60000
708171858,Existing Customer,33,F,3,Post-Graduate,Married,Blue,28,5,2,3,1864.0,1081,783.0,1.416,2607,44,1.75,0.58,40000,40000
709074108,Existing Customer,36,M,2,College,Single,Blue,24,5,2,5,23032.0,840,22192.0,0.739,2787,73,0.698,0.036,60000,60000
721304133,Existing Customer,36,F,4,High School,Married,Blue,36,4,1,3,4277.0,1578,2699.0,0.84,1855,49,1.042,0.369,0,40000
787430733,Existing Customer,56,F,2,High School,Married,Blue,41,5,3,2,2771.0,1446,1325.0,0.686,1706,27,0.227,0.522,40000,40000
711225933,Existing Customer,28,M,1,High School,Divorced,Blue,36,5,3,4,2265.0,1935,330.0,0.653,2306,61,0.525,0.854,0,40000
717478983,Existing Customer,31,F,2,Uneducated,Divorced,Blue,19,6,2,0,2853.0,1961,892.0,0.866,2697,68,0.789,0.687,0,40000
720949083,Existing Customer,44,F,3,Uneducated,Single,Blue,33,5,3,5,3075.0,2517,558.0,0.922,3534,53,0.71,0.819,0,40000
799731033,Existing Customer,34,F,2,Doctorate,Single,Blue,28,3,3,2,1438.3,0,1438.3,0.892,3044,91,0.896,0.0,0,40000
822138333,Existing Customer,61,F,0,Graduate,Single,Blue,56,4,3,5,7118.0,813,6305.0,0.475,3964,66,0.65,0.114,40000,40000
708532308,Existing Customer,37,M,2,Uneducated,Single,Blue,36,4,2,2,11419.0,2517,8902.0,1.211,3000,70,1.059,0.22,60000,60000
713718558,Existing Customer,46,M,3,Graduate,Married,Blue,37,6,2,5,2403.0,0,2403.0,0.727,3393,64,0.882,0.0,40000,40000
778939683,Existing Customer,47,F,3,Uneducated,Married,Blue,32,4,3,2,2821.0,951,1870.0,0.577,1452,38,1.923,0.337,0,40000
713322633,Existing Customer,54,M,1,Graduate,Married,Blue,43,4,3,3,2706.0,2517,189.0,0.506,1682,39,0.625,0.93,40000,40000
754671558,Existing Customer,50,F,3,Unknown,Single,Blue,43,6,1,4,2999.0,1958,1041.0,0.611,2073,48,0.714,0.653,0,40000
719291283,Existing Customer,36,F,4,High School,Single,Blue,28,5,1,2,2226.0,1607,619.0,0.656,2660,62,1.0,0.722,0,40000
720659283,Existing Customer,37,M,5,Graduate,Married,Blue,31,5,3,4,3351.0,1847,1504.0,0.67,1910,43,0.593,0.551,60000,60000
719535558,Existing Customer,47,M,4,College,Divorced,Blue,36,5,1,1,5570.0,1858,3712.0,0.783,4129,72,0.636,0.334,40000,40000
771032658,Existing Customer,54,M,3,Unknown,Married,Blue,41,3,3,2,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15,80000,80000
709468683,Existing Customer,64,F,0,High School,Married,Blue,56,6,2,2,2174.0,1397,777.0,0.62,1755,39,0.5,0.643,0,40000
719455908,Existing Customer,48,M,3,Graduate,Married,Blue,38,3,3,3,31501.0,0,31501.0,0.698,3742,75,0.786,0.0,80000,80000
816890883,Existing Customer,35,M,2,Uneducated,Single,Blue,30,6,3,3,21695.0,1257,20438.0,0.793,2266,74,0.48,0.058,60000,60000
709826058,Existing Customer,49,M,2,Unknown,Married,Blue,36,3,1,1,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071,80000,80000
735008958,Existing Customer,42,M,5,Unknown,Married,Blue,35,6,3,2,13650.0,1253,12397.0,0.743,1703,53,0.71,0.092,60000,60000
713766183,Existing Customer,49,M,0,Uneducated,Single,Blue,36,5,3,4,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,80000,80000
719148633,Existing Customer,53,F,2,Graduate,Married,Blue,46,6,2,4,2413.0,2015,398.0,0.47,1398,24,0.714,0.835,0,40000
789266208,Existing Customer,56,M,2,High School,Married,Blue,45,3,2,3,5920.0,1589,4331.0,0.512,1408,28,0.273,0.268,80000,80000
718373658,Existing Customer,41,M,3,College,Single,Blue,28,6,3,0,5841.0,2463,3378.0,1.047,3817,81,0.761,0.422,60000,60000
712255458,Existing Customer,37,M,3,High School,Single,Blue,36,3,1,5,8418.0,2051,6367.0,0.847,2879,63,0.703,0.244,60000,60000
789494133,Existing Customer,30,M,0,High School,Married,Blue,21,5,4,3,2490.0,1259,1231.0,1.079,2441,53,0.514,0.506,0,40000
714178458,Existing Customer,45,M,3,Post-Graduate,Married,Blue,35,3,3,2,20640.0,1603,19037.0,0.532,1792,53,0.395,0.078,80000,80000
717595908,Existing Customer,54,M,1,High School,Married,Blue,37,5,1,1,9453.0,2188,7265.0,0.572,1688,45,0.452,0.231,60000,60000
798114033,Existing Customer,46,M,2,Graduate,Married,Blue,40,4,2,4,7949.0,1514,6435.0,0.857,3355,58,0.657,0.19,60000,60000
709479558,Existing Customer,36,F,4,College,Single,Blue,36,3,2,1,2758.0,2168,590.0,1.046,3073,86,0.792,0.786,0,40000
719363283,Existing Customer,59,F,0,Doctorate,Single,Blue,36,3,1,2,1438.3,0,1438.3,0.691,1904,47,0.382,0.0,0,40000
716225433,Existing Customer,60,M,1,Uneducated,Single,Blue,51,6,3,4,26566.0,2517,24049.0,0.985,3103,65,0.625,0.095,80000,80000
719882583,Existing Customer,44,M,5,Graduate,Single,Blue,34,3,3,5,13477.0,2057,11420.0,0.684,3866,67,0.634,0.153,60000,60000
711076533,Existing Customer,65,M,0,College,Divorced,Blue,42,5,3,2,9706.0,1968,7738.0,1.022,3435,58,0.706,0.203,0,40000
820651908,Existing Customer,46,F,3,Graduate,Single,Blue,41,5,2,4,7457.0,0,7457.0,0.717,3162,64,0.73,0.0,40000,40000
710884683,Existing Customer,48,M,4,Graduate,Married,Silver,40,6,2,5,34516.0,807,33709.0,0.967,3937,80,1.051,0.023,80000,80000
711534183,Existing Customer,41,M,2,High School,Single,Blue,36,4,2,4,28830.0,0,28830.0,0.786,3533,57,0.966,0.0,80000,80000
721083258,Existing Customer,37,F,4,High School,Divorced,Blue,22,5,1,3,2563.0,1638,925.0,0.681,2064,46,0.917,0.639,40000,40000
717986058,Existing Customer,29,F,0,High School,Single,Blue,13,6,3,5,5240.0,1608,3632.0,1.243,2712,64,0.778,0.307,0,40000
804610908,Existing Customer,49,F,2,Doctorate,Married,Blue,44,4,3,0,3397.0,1962,1435.0,0.483,3295,66,0.61,0.578,0,40000
717602733,Existing Customer,47,M,3,Doctorate,Single,Blue,35,4,3,2,1842.0,0,1842.0,0.726,4165,67,0.634,0.0,0,40000
770952933,Existing Customer,53,F,1,Unknown,Married,Blue,40,4,2,4,2383.0,1938,445.0,0.597,1616,37,0.682,0.813,0,40000
713233908,Existing Customer,33,M,2,Graduate,Divorced,Blue,21,5,3,3,20791.0,0,20791.0,0.744,2883,93,0.755,0.0,60000,60000
712658283,Existing Customer,36,F,3,Graduate,Single,Blue,28,3,2,3,3701.0,969,2732.0,1.079,3222,86,0.623,0.262,40000,40000
708796458,Existing Customer,30,F,2,Graduate,Single,Blue,18,3,1,4,4199.0,1903,2296.0,1.059,3016,67,0.763,0.453,0,40000
713557533,Existing Customer,34,M,3,High School,Single,Blue,21,4,1,3,4353.0,1655,2698.0,0.806,2664,81,0.884,0.38,40000,40000
710524533,Attrited Customer,38,F,4,College,Married,Blue,36,4,4,4,4913.0,2517,2396.0,0.348,899,28,0.273,0.512,40000,40000
713412558,Existing Customer,39,F,4,Post-Graduate,Married,Blue,22,3,3,1,5454.0,1108,4346.0,1.021,2674,67,0.675,0.203,0,40000
718934058,Existing Customer,36,M,2,Doctorate,Single,Blue,26,4,3,2,2845.0,2517,328.0,0.686,2396,51,0.5,0.885,40000,40000
717613233,Existing Customer,45,M,4,Uneducated,Married,Silver,33,5,2,4,25907.0,745,25162.0,0.607,2058,56,0.806,0.029,60000,60000
821710308,Existing Customer,38,F,3,Uneducated,Single,Blue,33,5,3,2,2206.0,2018,188.0,0.648,1739,35,0.667,0.915,0,40000
716089983,Existing Customer,31,M,0,Graduate,Single,Blue,24,3,1,4,12050.0,1732,10318.0,0.804,2015,46,0.704,0.144,40000,40000
712071708,Existing Customer,63,F,0,Graduate,Married,Blue,36,6,3,4,2107.0,1351,756.0,0.521,1320,35,0.522,0.641,0,40000
770721858,Existing Customer,65,M,1,Graduate,Married,Blue,56,3,2,5,3539.0,2517,1022.0,0.346,1463,31,0.632,0.711,0,40000
715629783,Existing Customer,51,M,1,Graduate,Married,Silver,36,6,2,2,17905.0,980,16925.0,0.731,4399,64,0.778,0.055,40000,40000
768886533,Existing Customer,37,M,3,Graduate,Married,Blue,31,3,1,3,4940.0,1199,3741.0,1.57,3246,57,0.9,0.243,60000,60000
711291558,Existing Customer,27,M,0,Uneducated,Single,Blue,36,4,3,3,2464.0,0,2464.0,0.502,2636,50,0.429,0.0,60000,60000
714929283,Existing Customer,34,F,0,High School,Married,Blue,36,5,1,3,3203.0,2229,974.0,1.146,2625,52,0.625,0.696,40000,40000
